,prog,locality,source,cluster,dup,X1,Y1,bio1_current,bio7_current,bio12_current,bio15_current,bio1_LIG,bio7_LIG,bio12_LIG,bio15_LIG,bio1_LGM,bio7_LGM,bio12_LGM,bio15_LGM,bio1_MH,bio7_MH,bio12_MH,bio15_MH,bio1_gfdlesm4_370,bio7_gfdlesm4_370,bio12_gfdlesm4_370,bio15_gfdlesm4_370,bio1_gfdlesm4_585,bio7_gfdlesm4_585,bio12_gfdlesm4_585,bio15_gfdlesm4_585,bio1_ukesm1_370,bio7_ukesm1_370,bio12_ukesm1_370,bio15_ukesm1_370,bio1_ukesm1_585,bio7_ukesm1_585,bio12_ukesm1_585,bio15_ukesm1_585
74,222,Free State,GBIF,e,14386650,28.957917,-28.457917,139.9454165,240.7299948,788.25,70.91362953,129.1472168,256.4501953,675.9492188,64.55517578,96.75,248.75,814.25,57.5,127.75,257.75,762.25,61.75,156.9953036,239.8287773,904.9259491,75.73521423,156.9508696,240,920.4795227,77.45746422,169.6364069,240,881.7861938,74.38674736,174.0083313,238.9137459,912.172348,75.2683506
75,223,Free State,GBIF,e,14428008,25.54125,-28.79125,173.4408379,336.269989,455.5,67.9751339,162.9936523,321.7941895,295.0976563,99.47485352,129.5,314.75,463,62.5,161.75,320.25,418.75,58.75,209.9928427,300,506.5507965,71.0651207,210,300,499.5187302,72.29090691,220,309.5603275,491.754982,70.02757454,220,307.9488277,500.7717896,68.63262177
76,225,Limpopo,GBIF,e,13982594,28.29125,-25.207917,192.9425001,272.3700047,566.5,81.89062309,184.6813965,271.1245117,452.8830566,96.6940918,156.75,263.25,598.5,71.25,182.75,282.5,563,74.75,230,242.8533697,511.9761581,84,230,250,528.509201,88,240,270,582.6088257,91.17572403,240,260,567.9237213,90.0345726
77,226,Free State,GBIF,e,14417662,26.124583,-28.707917,166.2612486,335.4400063,517.5,66.77250862,156.7949219,333.092041,373.6677246,87.57763672,122.75,328.25,552,60,155.75,330.25,493.75,60,200,295.0791788,551.7667389,71.04264069,200,300,545.9862366,72.83761215,210,300,544.8549042,70.10233688,219.0229607,296.1878347,551.835556,68.77057457
78,227,Northern Cape,GBIF,e,14459064,24.54125,-29.04125,183.98458,325.2799892,416.5,70.58238029,165.2900391,328.3405762,294.6064453,83.64794922,131.5,317.75,463.25,60.75,163.75,325,416,57.5,210.1515293,300,383.1138077,66.63443947,213.7488556,310,370.602623,65.75454712,229.0260267,310,370.8349915,66.26515007,230,310,378.1182861,66.79937744
79,228,KwaZulu-Natal,GBIF,e,14283074,29.957917,-27.624583,174.8195839,256.1199951,764.5,75.81473541,163.4118652,272.7998047,657.5437012,67.36425781,133,266.5,807.5,61.75,163.25,277.5,760.5,64.5,195.658989,220.6157207,659.4412231,75.61868286,195.0214577,232.275691,684.6372375,78.99879456,207.7418423,243.078599,656.4254913,78.06655312,209.7477245,237.3176479,675.8016663,80.01839066
80,230,Eastern Cape,GBIF,e,14780234,24.957917,-31.624583,144.1479158,287.8700018,406.75,55.01313114,128.5119629,274.7028809,285.2219238,57.8034668,97,289.5,433,48.25,128,296.75,393.75,46,167.649138,280,407.323616,67.32395363,170.5252481,280,403.421608,64.11059952,181.1015701,291.8093395,377.9847336,64.68013763,185.919323,290,402.4904099,64.64989662
81,231,Free State,GBIF,e,14459104,26.207917,-29.04125,159.6224976,323.2299995,532,66.50561905,152.3737793,310.4709473,410.0373535,77.68579102,118.5,308.5,587.25,56.75,151.5,312.25,528.25,57,191.0800695,302.4431562,605.7571259,70.9187355,192.4171352,310,599.0673981,72,205.1780558,300,593.6302795,69,209.4345808,300,602.2897034,67
82,233,Western Cape,GBIF,e,14925112,18.207917,-32.79125,175.6712484,200.5099964,298.25,68.51550674,161.578289,187.9715157,214.3999825,58.022542,138.5,209.75,313.75,64.75,166,198,299.25,71.75,190,178.7224531,254.1930847,70.48980713,190,176.0787296,251.0326271,70.04496956,199.9642134,179.3410969,238.425396,63.03302956,200.6145811,185.0059795,234.4976425,65.29737282
83,234,Northern Cape,GBIF,e,14510858,24.29125,-29.457917,181.1983347,328.5999966,376.75,67.75928497,163.690918,324.3200684,230.5544434,86.56982422,129.75,316.75,398.25,57,162.75,324.75,349.5,54.25,210,300,365.0161972,62.86342716,210,309.9143887,352.3233871,60.97843266,220,310,345.2129364,60.36253643,227.7471113,310,353.2256622,61.40081882
84,235,Northern Cape,GBIF,e,14541938,24.29125,-29.707917,183.5950041,329.659996,355.75,65.812397,165.4829102,324.282959,195.6188965,87.16137695,131.25,321.25,362.25,53.75,164.5,329.5,317.75,50.75,210,300,333.9590607,60.96718884,210.6128216,309.7441578,324.0399094,58.80568218,229.17871,310,311.7880249,56.83388996,230,310,321.8599091,57.84285736
85,236,Free State,GBIF,e,14459108,26.374583,-29.04125,161.4433289,322.7099991,554.75,65.47246742,153.2299805,319.9873047,424.9919434,77.41210938,119.25,319,603.5,57.25,153,323.25,541.5,56.75,193.9390755,300.007,564.1313477,70.05446625,197.6283407,309.8428822,558.1875153,71.92173195,209.2753458,300,553.9068451,69,210,299.9290133,563.4073486,66.91893005
86,237,Northern Cape,GBIF,e,14459062,24.457917,-29.04125,184.1695833,324.800005,413,70.72300339,166.2548828,327.6289063,281.5124512,84.82446289,132.25,316.25,450.75,61,164.75,325.25,402,57,210.8103752,300,389.9898911,67.05097389,212.7916956,310,377.1060791,65.95768356,226.697011,310,377.7123947,66.58133316,230,310,384.6892853,67.36572647
87,238,Limpopo,GBIF,e,13765110,31.457917,-23.457917,222.6375008,239.3599844,489,81.04161835,216.9736328,221.2548828,374.4882813,98.66088867,185,243.75,513.25,73.75,215.5,250,454,70,253.7438822,200,490.6332016,85.98287773,250,196.4061165,517.6070862,87.36009026,260,200,627.8182831,104.1933002,270,200,569.0945892,101.1115589
88,239,Northern Cape,GBIF,e,14407270,24.79125,-28.624583,180.6837511,313.8399887,451.75,71.92755508,170.7856445,315.7016602,300.4953613,91.69555664,137.75,303.5,471.25,62.25,168.75,312.75,420.5,59,210,290,446.9249191,71.54608727,210,300,433.6933517,71.47865868,220,303.1260347,435.8469772,71.19340134,229.185195,300,442.5142593,70.94755936
89,240,North West,GBIF,e,13972228,28.04125,-25.124583,194.6016645,278.6100006,590,82.43052483,186.8085938,274.3369141,463.4912109,97.2253418,157.75,268.75,613.5,73,184.75,285.5,572.25,76,229.8222637,248.1973648,523.7681198,84,229.3629169,250,536.8800049,87.51073265,239.0528679,270,590.3997345,90.91881561,240,267.0124674,578.0417633,89.75327492
90,241,Northern Cape,GBIF,e,14718060,24.374583,-31.124583,138.0287504,360.0699997,334.75,58.41197491,133.2351074,307.1396484,212.6887207,73.17822266,101,310,372.25,54.25,133.25,320,325.75,49.75,179.8684978,290,344.0186539,61.74943352,180,290,340.1329651,56.02757549,190,300,315.0274124,53.935112,194.6907997,300,334.0390549,52.88776493
91,242,Western Cape,GBIF,e,14873414,22.457917,-32.374583,176.1087465,281.1800003,220,43.57086468,164.8439941,265.9750977,128.2214355,65.81738281,133.75,285.25,227.75,43.5,167.25,287.25,203,37,197.7808666,262.0295858,252.7963181,40.46014309,199.0743065,270,257.8400612,37.60024738,207.7808666,276.7042494,248.0667648,35.85371399,213.7249517,278.9519691,256.1645813,38.89128017
92,243,Free State,GBIF,e,14365914,28.29125,-28.29125,140.6437516,284.4599915,736,65.7074337,131.690918,288.6689453,592.7089844,66.29516602,100,279.5,746.25,53.25,131,287.25,691.25,57.75,161.0833788,260,753.6113586,72,161.9118404,260.2534151,758.2379761,73.70219994,174.3229532,255.1856136,741.3132019,70.80829239,180,250,773.7027893,72
93,244,Free State,GBIF,e,14479784,24.54125,-29.207917,181.7649937,326.969986,406,69.34190559,163.6003418,323.5546875,270.5178223,84.51098633,129.5,314.5,438.5,58.5,162.25,321.75,393.5,55.5,209.993,300,415.7688065,64.77578354,210,310,401.2576981,63.67205524,220,310,399.0149918,63.98466682,227.761631,310,407.6033936,64.4851017
94,246,Free State,GBIF,e,14614492,25.707917,-30.29125,148.965416,324.6200085,435,61.41968918,138.9963379,303.4943848,311.2399902,76.03955078,106.75,305.75,486.75,52,138.25,314.25,430,49,180.6827593,280,496.2420425,61.46629906,184.7317171,289.9479103,496.6925125,61.21190643,194.4924641,290,481.9125443,57.49989414,199.923625,280,503.0769043,55.4883213
95,247,Gauteng,GBIF,e,14075844,28.707917,-25.957917,165.7133341,246.4800024,687.25,79.88622856,153.996582,265.6374512,560.7463379,82.57592773,131,248.75,698.25,69.25,151.5,273.75,676.5,73,190.5478716,237.7925444,651.8526611,80,190,240,667.7434998,83,200.5407143,250,709.543045,84.35585976,208.3461761,249.978528,709.4325714,84.00224686
96,248,Gauteng,GBIF,e,14127630,28.124583,-26.374583,160.3820848,271.4599991,682.25,77.21887207,153.7961426,278.9345703,569.6142578,81.87841797,126.75,261.75,718.5,65.25,152.25,279.75,686.25,69,189.6056318,239.9135685,638.9055176,81.8499012,189.6056318,250,649.7667389,83.99270821,200,260,671.9723511,83,201.4197397,260,690.7767181,85
97,250,Western Cape,GBIF,e,14987294,19.124583,-33.29125,180.7204151,243.2499981,479,63.34716797,159.9709473,245.8127441,599.8491211,61.92163086,135.25,277,750.5,65,164,264.5,697,70,197.0251083,259.5719385,1000.360245,69.89961815,198.1299448,257.407527,981.6130371,70.45803261,202.4796581,260,929.6802826,63.58018494,207.724824,260.1455021,921.953476,64.39702892
98,251,Free State,GBIF,e,14231250,28.957917,-27.207917,146.6441679,281.0000038,681.5,71.95182419,138.4821777,288.7678223,563.107666,77.87817383,107.75,281.5,704,63,138.25,285.5,673.25,67.5,173.7675333,245.6387091,643.7630463,76.24308014,173.7675333,260,659.2800293,78.84947968,187.7407742,260.3762817,655.7290192,78.54642868,190.172863,260,680.3962555,82
99,252,Free State,GBIF,e,14438380,26.04125,-28.874583,165.5233383,331.1599922,503.75,66.58529091,159.1574707,323.5483398,356.7045898,86.39428711,125.25,318,531.75,59,158.5,321.25,476.25,58.5,200,300,531.5002747,71.08819008,200,303.7443113,525.8950958,72.85261154,210,300,522.1365051,70.01469231,220,300,528.7488403,68.03041458
100,253,Eastern Cape,GBIF,e,14769876,25.04125,-31.54125,156.691668,305.7199955,385.5,55.45762825,141.8105469,277.6779785,238.5385742,64.81469727,110.75,294.75,383.75,51.5,141.75,301.75,347.75,49,180,283.3859444,361.0602341,67.07966995,186.3460159,286.691165,357.0737381,64.01523399,198.4802723,299.9790001,336.5003433,64.99999046,199.9490595,293.2345772,358.2824936,64.83192062
101,254,Free State,GBIF,e,14448728,25.54125,-28.957917,171.9883299,332.5699997,448.75,66.8945179,163.046875,318.5214844,293.5439453,97.1784668,129.5,313,462,60.5,161.75,317.75,418.25,56.75,208.9570141,300.3753233,483.4517441,69.80262184,210,309.0723896,476.103157,70.30394363,220,309.982419,466.6711044,68.13774681,220,310,476.0387955,66.5359745
102,255,Limpopo,GBIF,e,13806506,29.624583,-23.79125,174.8245859,231.4700079,694.75,79.81172562,166.1357422,209.5534668,656.9716797,80.89746094,141.5,213.5,812.75,70.5,165.75,225.75,725.5,70,210.8351135,210,434.8208923,83.74373436,210,216.0962152,457.9448395,85.99143791,220,220,506.1159058,91.11587715,229.4075632,210,470.3342056,88.01118279
103,256,Free State,GBIF,e,14428014,25.79125,-28.79125,170.6175041,335.9999943,466.5,67.72831726,161.8483887,326.0534668,311.1379395,96.22436523,128,320.5,480.75,61.75,161,324.75,433.75,60,206.4042473,300,528.7676544,71.97465897,209.9632215,300,522.9012451,73.61603928,219.9632215,300.2534151,518.1955872,71.00853539,220,300,525.7120972,69.44756317
104,257,Northern Cape,GBIF,e,14427990,24.79125,-28.79125,180.1812506,313.7699938,442.5,71.53574371,171.4882813,312.4440918,301.0092773,89.85205078,138.5,300,469.5,61.75,169.5,310,420,59,210,291.4275599,443.9292297,70.4834938,210,300,431.6701508,70.31835938,220,304.8399305,431.0021133,69.91729355,229.0153408,300.1689434,437.7693787,69.43044472
105,260,Gauteng,GBIF,e,14137980,27.707917,-26.457917,157.7062511,278.2000065,664.25,76.24489021,151.3823242,278.2167969,555.0324707,78.86743164,122.75,265.25,716.25,64.25,150,280.5,672.5,66.75,187.891283,240,632.4534912,80.06776237,187.7892351,250,643.5447693,82.05744362,199.0680265,259.4146967,660.1131134,81.96128082,201.4335823,259.315691,676.7082672,83.80090714
106,261,Free State,GBIF,e,14500536,25.874583,-29.374583,158.0762506,329.5199966,475.5,64.04898262,150.425293,310.3994141,343.6103516,81.79760742,116.25,308.5,516.25,55.75,150,312,464.5,54,190,310,595.9809265,69.60972595,190,310,587.2683563,69.92692947,201.8182611,300,573.9357452,67.75513458,210,300.007,586.2473145,65.46568489
107,262,Free State,GBIF,e,14262336,29.207917,-27.457917,138.3791685,268.7099981,650.5,74.79929161,128.347168,277.5720215,570.5224609,70.22290039,98,268.75,713.25,58.75,128,274.25,676,64.5,165.8192492,230.0501013,591.6717987,75.22193718,165.7500815,249.8593712,605.8647003,77.84884453,177.2198153,250.9874487,594.9351349,77.0286274,182.6946306,250,617.2321167,79.85559273
108,263,Free State,GBIF,e,14428010,25.624583,-28.79125,172.2941637,334.7200012,456,68.3010025,162.3762207,323.0773926,298.7539063,98.23217773,128.75,317,467.5,62.25,161.25,321.75,424.25,59,209.1094542,300,519.5797043,71.08151436,210,300,512.9059143,72.51320457,220,307.2910881,506.2973251,70.14087486,220,303.4675646,515.424881,69.03482246
109,265,Free State,GBIF,e,14427992,24.874583,-28.79125,179.9991703,316.7900038,444,70.80470467,169.7072754,312.3986816,300.918457,90.24975586,136.25,300.5,470.5,61,167.75,310.5,422,58,210,290.5607033,442.997673,71.82543373,210,300,431.1764755,71.78720284,220,300.6428957,428.7843475,70.90667915,225.7761812,300,435.2267532,69.9852066
110,268,Free State,GBIF,e,14417644,25.374583,-28.707917,174.628334,328.5199928,459.5,69.0040741,162.171875,317.4196777,301.732666,96.10693359,128.75,309.25,469.75,61.5,160.5,315.5,426.5,58.5,208.8247585,299.3640852,503.4992676,72.34497261,209.5656204,300,495.1442413,73.58182335,219.5514631,304.3311882,486.2590561,71.0378437,220,302.4184418,494.4148788,69.8288269
111,269,North West,GBIF,e,14034376,27.54125,-25.624583,193.5675001,279.6099997,627.5,78.03417015,182.5686035,283.0395508,494.1982422,88.17211914,156.75,267,652.25,69.5,180.25,289.25,608.25,71.75,219.626956,250,535.8228912,82,219.6093798,250,543.1260529,85.10961151,228.5901833,265.5755424,592.752594,87.08889771,230.7655239,262.7593136,591.256012,87
112,270,Free State,GBIF,e,14459066,24.624583,-29.04125,182.1949959,321.500001,423,70.11072922,163.8081055,329.7355957,314.6628418,82.9140625,130,319.5,486,61,162,326.75,437.25,58,210,300,384.5994415,66.57171631,210.9241199,310,372.376976,65.82918549,226.549263,310,371.9207764,66.09090233,230,310,379.2607727,66.4109211
113,271,Gauteng,GBIF,e,13992962,28.624583,-25.29125,191.7629194,254.2100096,591.5,82.2221756,178.4682617,268.4951172,502.996582,87.49560547,151.75,262,645,70.75,176.75,279.75,611.75,74.5,224.3667412,240.7815313,597.1911774,83.85582924,223.700738,247.4129295,619.4058228,87.28504753,234.1400194,260,678.6523438,91.40233421,237.9297543,259.26579,657.6799011,89.19697762
114,272,Mpumalanga,GBIF,e,14003396,31.707917,-25.374583,223.1599951,241.2300062,620.5,76.09484673,214.1147461,221.5195313,535.9914551,70.46899414,189.25,217.75,684.75,67.25,211.75,234.75,639,63.5,249.969244,186.6130638,586.2658997,76.2904377,248.9494896,190,622.2165527,81.67264557,251.7126513,207.9154539,685.4897461,87.85385132,260,199.1673613,623.9013214,83.86924744
115,273,Free State,GBIF,e,14438374,25.79125,-28.874583,169.2887545,334.6799946,468.25,66.97033882,161.6181641,323.1191406,312.8583984,94.27416992,127.75,317.75,482.75,61.5,160.75,322,436,58.75,201.6099834,300,524.1687775,71.45426178,209.1671562,300.0869131,517.8899689,72.76618576,220,302.0326948,512.0683289,70.26135826,220,300.7618523,519.966217,68.55770683
116,274,Free State,GBIF,e,14376234,26.624583,-28.374583,165.4470873,314.7000027,557.25,66.93553352,154.3640137,316.1416016,422.9558105,82.54174805,121.5,306.75,599.25,58,154,310.25,537.75,58.5,193.1864357,290,574.2995911,70,195.8359861,300,567.6915588,72,207.1763134,292.5985479,570.5678711,70,210,290,585.7870941,70.950243
117,275,Limpopo,GBIF,e,13982596,28.374583,-25.207917,191.9812489,269.9900007,580.5,82.5771637,182.6469727,269.8518066,469.4521484,93.85180664,154.75,263,614,71.75,180.5,280.75,579.25,74.75,229.7607517,246.7255974,535.8408813,84,228.8048267,250,553.9563446,87.88742256,239.5019388,270,610.486969,91.46608734,240,260,594.2388458,90.0669117
118,276,Free State,GBIF,e,14428020,26.04125,-28.79125,166.0908365,335.1499939,503.5,67.10976219,158.2954102,328.1005859,356.4345703,88.28833008,124.75,324,531.75,59.75,157.75,325.5,476.75,59.25,200,300,550.557785,71.33587074,200,300,544.9338226,72.99597549,210,300,542.1696777,70.26923752,220,300,548.7653046,68.56754112
119,278,Northern Cape,GBIF,e,14707702,24.457917,-31.04125,139.8654151,367.4600029,329.25,59.49702072,135.8439941,310.7602539,200.1589355,77.73144531,103.75,312.75,359.75,56.75,135.75,323,313.25,51,180,290,344.491188,62.00864315,181.6690493,290,339.5614166,56.9704752,190.9990931,300.892911,315.9231873,54.4330368,200,300,335.3127518,53.38709164
120,279,Mpumalanga,GBIF,e,13868716,31.707917,-24.29125,221.8449974,226.9999933,548.5,80.04707336,215.7097168,232.1855469,436.2580566,84.70068359,187.25,243.25,583.25,70.25,213.25,252.75,527.25,66.5,250,186.5151739,496.4545975,82.71404839,250,190,528.7109528,85.25320625,259.563489,200,615.058075,95.48983383,267.7721405,190,559.4127502,92.75316238
121,280,Gauteng,GBIF,e,14013682,28.624583,-25.457917,184.7116709,252.4100065,641.25,81.64100075,169.6335449,264.7102051,541.9023438,83.1340332,144.25,254.5,681.25,69.75,167.25,276,653,73,211.6665983,232.2488642,600.6294556,82.46376038,211.0434008,240,620.7124786,86,221.4574575,251.3818359,677.7392273,89.29979324,229.1295385,249.8979521,660.8842163,88
122,281,Free State,GBIF,e,14417654,25.79125,-28.707917,170.1370859,337.2000027,465.75,68.44534492,160.8991699,328.6999512,311.862793,97.62744141,127.5,322.5,483.75,62.75,160.25,327.5,435.5,60.5,203.3909655,297.5427675,543.6404419,72.40697479,209.3193722,300,537.6725464,74.26003456,219.2340899,300,534.0678864,71.82104874,220,300,541.6397858,70.19964981
123,284,Northern Cape,GBIF,e,14707704,24.54125,-31.04125,143.2112503,361.8799973,330.25,59.38339615,137.1745605,308.1479492,197.4887695,78.91308594,104.75,310.25,358.25,57.5,137.25,320.25,311.25,52.25,180,290,334.1158981,62.58681202,186.4109516,290,328.9498901,57.26309204,195.5305958,300.6868553,306.8368301,55.02658558,200,300,325.6737137,53.97859669
124,287,KwaZulu-Natal,GBIF,e,14552426,29.624583,-29.79125,143.5241675,248.3099937,977.5,75.63233185,135.09375,257.7478027,851.9445801,72.98242188,105.5,251.75,986.75,69,135.75,260,919,67.75,160.1430535,240,927.1447144,74.9549942,160.4444838,240,929.8582306,76.04763794,174.1961002,240,896.8673553,74.57573509,178.0153036,240,935.4647369,75.64367104
125,288,Gauteng,GBIF,e,14096536,27.54125,-26.124583,160.0549984,270.7400084,712.75,78.05567932,151.8051758,268.2705078,569.2685547,81.31713867,126.25,250.75,733.5,67,150,273.25,686.25,69,189.1503954,230,650.8812714,81.00229645,188.9798117,240,659.3816986,83.36968613,199.4225264,247.9833698,692.0067291,83.41991234,200,247.9501772,702.2429352,84.02389717
126,289,Northern Cape,GBIF,e,14718062,24.457917,-31.124583,138.6320853,361.3500118,335.5,59.16158867,133.2729492,307.1542969,214.8308105,72.55810547,101,309.5,375.25,55,133,320.5,328,49.5,180,290,350.1373215,61.93559647,180,290,345.6741638,56.2198,190,300,321.2354431,54.04837799,196.3358164,300,340.7738647,53.00745583
127,290,Free State,GBIF,e,14262334,29.124583,-27.457917,138.1537509,275.1099968,652.5,74.36680412,128.1704102,279.9506836,566.2114258,71.00415039,97.5,270.5,713,58.5,127.75,276.5,674.25,64,167.0215607,234.8366737,664.0996399,75.51729012,167.0583391,250.0735617,679.2528992,77.97465897,178.9863443,255.7747269,668.7045593,77.16820335,182.524209,250,694.8066559,80.32166672
128,292,Limpopo,GBIF,e,13827250,30.624583,-23.957917,215.2320814,231.1400032,592.25,83.18718529,207.4716797,218.3115234,469.7070313,88.36523438,179.5,226,635.25,65.5,205,240,563.5,63,238.8213253,218.9412785,529.7465134,83.93434906,237.7236986,210,561.3279724,86.72589111,241.9753408,213.5860968,645.142868,93.92216301,249.7205591,210,587.5933228,90.68959808
